Time,GLOBAL time,Water Temperature,Oil Temperature,num sats
251941466,11/10/24_10:5:1.208,1679,1670,184549376
252941467,11/10/24_10:5:2.208,1679,1670,184549376
253941466,11/10/24_10:5:3.218,1679,1670,184549376
254951265,11/10/24_10:5:4.218,1679,1670,184549376
255950466,11/10/24_10:5:5.208,1679,1669,184549376
256950471,11/10/24_10:5:6.208,1679,1669,184549376
257950466,11/10/24_10:5:7.218,1679,1669,184549376
258950467,11/10/24_10:5:8.218,1680,1669,184549376
259950467,11/10/24_10:5:9.218,1679,1668,184549376
260958831,11/10/24_10:5:10.208,1679,1668,184549376
261958467,11/10/24_10:5:11.218,1679,1668,184549376
262958469,11/10/24_10:5:12.218,1678,1668,184549376
263958468,11/10/24_10:5:13.218,1679,1668,184549376
264958469,11/10/24_10:5:14.208,1679,1668,184549376
265958471,11/10/24_10:5:15.218,1678,1667,184549376
266968063,11/10/24_10:5:16.238,1679,1667,184549376
267967470,11/10/24_10:5:17.228,1679,1667,184549376
268967467,11/10/24_10:5:18.238,1678,1667,184549376
269967467,11/10/24_10:5:19.238,1678,1667,184549376
270967466,11/10/24_10:5:20.238,1678,1667,184549376
271967468,11/10/24_10:5:21.238,1677,1667,184549376
272975613,11/10/24_10:5:22.238,1677,1667,184549376
273975469,11/10/24_10:5:23.238,1677,1666,184549376
274975468,11/10/24_10:5:24.238,1677,1666,184549376
275976468,11/10/24_10:5:25.238,1677,1666,184549376
276976473,11/10/24_10:5:26.228,1677,1665,184549376
277976473,11/10/24_10:5:27.218,1677,1665,184549376
278980279,11/10/24_10:5:28.258,1677,1666,184549376
279979466,11/10/24_10:5:29.238,1677,1665,184549376
280979470,11/10/24_10:5:30.228,1677,1666,184549376
281979479,11/10/24_10:5:31.238,1677,1665,184549376
282979468,11/10/24_10:5:32.238,1678,1666,184549376
283979467,11/10/24_10:5:33.238,1678,1666,184549376
284984580,11/10/24_10:5:34.258,1678,1666,184549376
285984468,11/10/24_10:5:35.258,1678,1666,167772160
286984466,11/10/24_10:5:36.258,1679,1666,167772160
287984470,11/10/24_10:5:37.248,1679,1667,184549376
288984467,11/10/24_10:5:38.258,1679,1667,184549376
289984462,11/10/24_10:5:39.238,1679,1667,184549376
290988360,11/10/24_10:5:40.238,1679,1667,167772160
291988463,11/10/24_10:5:41.238,1679,1667,167772160
292988466,11/10/24_10:5:42.258,1680,1667,167772160
293988468,11/10/24_10:5:43.258,1680,1668,167772160
294988466,11/10/24_10:5:44.258,1681,1668,167772160
295988474,11/10/24_10:5:45.218,1681,1669,167772160
296994521,11/10/24_10:5:46.258,1681,1669,167772160
297994470,11/10/24_10:5:47.258,1681,1669,167772160
298994466,11/10/24_10:5:48.258,1681,1669,167772160
299994467,11/10/24_10:5:49.258,1682,1670,167772160
300994466,11/10/24_10:5:50.258,1682,1670,167772160
301994473,11/10/24_10:5:51.258,1683,1670,167772160
303002229,11/10/24_10:5:52.278,1683,1671,167772160
304001467,11/10/24_10:5:53.278,1684,1671,167772160
305001470,11/10/24_10:5:54.278,1684,1671,167772160
306002463,11/10/24_10:5:55.258,1684,1672,167772160
307002467,11/10/24_10:5:56.258,1685,1672,184549376
308002468,11/10/24_10:5:57.278,1685,1672,184549376
309011052,11/10/24_10:5:58.278,1685,1671,184549376
310010468,11/10/24_10:5:59.279,1686,1671,184549376
311010467,11/10/24_10:6:0.279,1685,1671,184549376
312010471,11/10/24_10:6:1.279,1686,1671,184549376
313010467,11/10/24_10:6:2.279,1686,1671,184549376
314010467,11/10/24_10:6:3.279,1687,1670,184549376
315019744,11/10/24_10:6:4.279,1687,1671,184549376
316019471,11/10/24_10:6:5.279,1687,1671,184549376
317019470,11/10/24_10:6:6.279,1687,1670,184549376
318019472,11/10/24_10:6:7.239,1687,1670,184549376
319019473,11/10/24_10:6:8.279,1688,1670,184549376
320019467,11/10/24_10:6:9.279,1688,1670,167772160
321027653,11/10/24_10:6:10.299,1689,1670,167772160
322027471,11/10/24_10:6:11.299,1689,1669,167772160
323027466,11/10/24_10:6:12.299,1689,1670,167772160
324027470,11/10/24_10:6:13.299,1689,1670,167772160
325027463,11/10/24_10:6:14.299,1690,1669,167772160
326027463,11/10/24_10:6:15.299,1690,1669,167772160
327036911,11/10/24_10:6:16.299,1690,1669,184549376
328036468,11/10/24_10:6:17.299,1690,1669,184549376
329036467,11/10/24_10:6:18.299,1690,1669,184549376
330036466,11/10/24_10:6:19.299,1690,1669,184549376
331036464,11/10/24_10:6:20.279,1690,1668,184549376
332036468,11/10/24_10:6:21.299,1689,1669,184549376
333040200,11/10/24_10:6:22.299,1689,1668,184549376
334039467,11/10/24_10:6:23.299,1690,1668,184549376
335039465,11/10/24_10:6:24.299,1690,1668,184549376
336040467,11/10/24_10:6:25.299,1690,1669,184549376
337040484,11/10/24_10:6:26.299,1690,1669,184549376
338040469,11/10/24_10:6:27.299,1689,1669,184549376
339048751,11/10/24_10:6:28.319,1690,1669,184549376
340048472,11/10/24_10:6:29.319,1690,1669,184549376
341048470,11/10/24_10:6:30.319,1690,1669,184549376
342048466,11/10/24_10:6:31.319,1690,1670,184549376
343048466,11/10/24_10:6:32.319,1690,1670,184549376
344048463,11/10/24_10:6:33.279,1690,1670,184549376
345059650,11/10/24_10:6:34.319,1690,1670,184549376
346059473,11/10/24_10:6:35.319,1690,1670,184549376
347059464,11/10/24_10:6:36.319,1689,1671,184549376
348059470,11/10/24_10:6:37.319,1689,1670,184549376
349059467,11/10/24_10:6:38.319,1689,1670,184549376
350059468,11/10/24_10:6:39.319,1689,1670,184549376
351063521,11/10/24_10:6:40.339,1689,1670,184549376
352063466,11/10/24_10:6:41.339,1689,1670,184549376
353063468,11/10/24_10:6:42.339,1689,1670,184549376
354063467,11/10/24_10:6:43.339,1689,1670,184549376
355063471,11/10/24_10:6:44.339,1688,1670,184549376
356063466,11/10/24_10:6:45.339,1688,1670,184549376
357072551,11/10/24_10:6:46.339,1688,1670,184549376
358072469,11/10/24_10:6:47.339,1688,1670,184549376
359072466,11/10/24_10:6:48.339,1688,1670,184549376
360072469,11/10/24_10:6:49.339,1688,1671,184549376
361072467,11/10/24_10:6:50.339,1688,1671,184549376
362072472,11/10/24_10:6:51.339,1689,1671,184549376
363080345,11/10/24_10:6:52.339,1688,1671,184549376
364080469,11/10/24_10:6:53.339,1689,1671,184549376
365080469,11/10/24_10:6:54.339,1690,1671,184549376
366081467,11/10/24_10:6:55.339,1690,1671,184549376
367081467,11/10/24_10:6:56.339,1690,1671,184549376
368081483,11/10/24_10:6:57.339,1690,1670,184549376
369089704,11/10/24_10:6:58.359,1690,1670,184549376
370089467,11/10/24_10:6:59.359,1691,1670,184549376
371089467,11/10/24_10:7:0.359,1690,1670,184549376
372089467,11/10/24_10:7:1.359,1691,1669,184549376
373089471,11/10/24_10:7:2.359,1691,1670,184549376
374089462,11/10/24_10:7:3.339,1691,1669,184549376
375098781,11/10/24_10:7:4.359,1691,1669,184549376
376098470,11/10/24_10:7:5.359,1691,1669,184549376
377098463,11/10/24_10:7:6.359,1691,1670,184549376
378098468,11/10/24_10:7:7.359,1691,1669,184549376
379098469,11/10/24_10:7:8.360,1690,1669,184549376
380098468,11/10/24_10:7:9.360,1690,1669,184549376
381102485,11/10/24_10:7:10.380,1690,1669,184549376
382102466,11/10/24_10:7:11.380,1690,1668,184549376
383102474,11/10/24_10:7:12.380,1689,1668,184549376
384102471,11/10/24_10:7:13.379,1690,1667,184549376
385102468,11/10/24_10:7:14.359,1690,1667,184549376
386102470,11/10/24_10:7:15.359,1690,1667,184549376
387111288,11/10/24_10:7:16.379,1690,1667,184549376
388111471,11/10/24_10:7:17.379,1690,1667,184549376
389111468,11/10/24_10:7:18.379,1690,1667,184549376
390111471,11/10/24_10:7:19.379,1690,1667,184549376
391111467,11/10/24_10:7:20.379,1690,1667,184549376
392111466,11/10/24_10:7:21.379,1690,1667,184549376
393119856,11/10/24_10:7:22.379,1689,1668,184549376
394119468,11/10/24_10:7:23.379,1690,1668,184549376
395119465,11/10/24_10:7:24.379,1690,1668,184549376
396120467,11/10/24_10:7:25.379,1690,1668,184549376
397120467,11/10/24_10:7:26.379,1690,1668,184549376
398120467,11/10/24_10:7:27.379,1691,1667,184549376
399128707,11/10/24_10:7:28.399,1690,1667,184549376
400128468,11/10/24_10:7:29.399,1691,1668,184549376
401128467,11/10/24_10:7:30.399,1691,1668,184549376
402128466,11/10/24_10:7:31.399,1691,1667,184549376
403128466,11/10/24_10:7:32.399,1691,1667,184549376
404128467,11/10/24_10:7:33.399,1691,1668,184549376
405136594,11/10/24_10:7:34.399,1692,1668,184549376
406136462,11/10/24_10:7:35.399,1692,1668,184549376
407136463,11/10/24_10:7:36.399,1692,1667,184549376
408137465,11/10/24_10:7:37.399,1692,1668,184549376
409137467,11/10/24_10:7:38.399,1692,1668,184549376
410137467,11/10/24_10:7:39.399,1692,1669,184549376
411145961,11/10/24_10:7:40.419,1692,1669,184549376
412145467,11/10/24_10:7:41.419,1693,1669,184549376
413145468,11/10/24_10:7:42.419,1693,1669,184549376
414145466,11/10/24_10:7:43.419,1693,1669,184549376
